date,tenor,side,rate
2022-12-19,2W,PRIBOR,7.04
2022-12-19,3M,PRIBOR,7.25
2022-12-19,6M,PRIBOR,7.26
2022-12-19,9M,PRIBOR,7.27
2022-12-20,1D,PRIBOR,7.0
2022-12-20,1M,PRIBOR,7.11
2022-12-20,1W,PRIBOR,7.02
2022-12-20,1Y,PRIBOR,7.29
2022-12-20,2M,PRIBOR,7.21
2022-12-20,2W,PRIBOR,7.05
2022-12-20,3M,PRIBOR,7.26
2022-12-20,6M,PRIBOR,7.26
2022-12-20,9M,PRIBOR,7.27
2022-12-21,1D,PRIBOR,7.0
2022-12-21,1M,PRIBOR,7.11
2022-12-21,1W,PRIBOR,7.02
2022-12-21,1Y,PRIBOR,7.29
2022-12-21,2M,PRIBOR,7.21
2022-12-21,2W,PRIBOR,7.05
2022-12-21,3M,PRIBOR,7.26
2022-12-21,6M,PRIBOR,7.26
2022-12-21,9M,PRIBOR,7.27
2022-12-22,1D,PRIBOR,7.0
2022-12-22,1M,PRIBOR,7.11
2022-12-22,1W,PRIBOR,7.03
2022-12-22,1Y,PRIBOR,7.28
2022-12-22,2M,PRIBOR,7.21
2022-12-22,2W,PRIBOR,7.05
2022-12-22,3M,PRIBOR,7.26
2022-12-22,6M,PRIBOR,7.27
2022-12-22,9M,PRIBOR,7.26
2022-12-23,1D,PRIBOR,7.0
2022-12-23,1M,PRIBOR,7.11
2022-12-23,1W,PRIBOR,7.03
2022-12-23,1Y,PRIBOR,7.28
2022-12-23,2M,PRIBOR,7.21
2022-12-23,2W,PRIBOR,7.05
2022-12-23,3M,PRIBOR,7.25
2022-12-23,6M,PRIBOR,7.27
2022-12-23,9M,PRIBOR,7.26
2022-12-27,1D,PRIBOR,7.0
2022-12-27,1M,PRIBOR,7.11
2022-12-27,1W,PRIBOR,7.03
2022-12-27,1Y,PRIBOR,7.28
2022-12-27,2M,PRIBOR,7.21
2022-12-27,2W,PRIBOR,7.05
2022-12-27,3M,PRIBOR,7.25
2022-12-27,6M,PRIBOR,7.26
2022-12-27,9M,PRIBOR,7.26
2022-12-28,1D,PRIBOR,7.0
2022-12-28,1M,PRIBOR,7.11
2022-12-28,1W,PRIBOR,7.03
2022-12-28,1Y,PRIBOR,7.28
2022-12-28,2M,PRIBOR,7.21
2022-12-28,2W,PRIBOR,7.05
2022-12-28,3M,PRIBOR,7.25
2022-12-28,6M,PRIBOR,7.26
2022-12-28,9M,PRIBOR,7.26
2022-12-29,1D,PRIBOR,7.0
2022-12-29,1M,PRIBOR,7.11
2022-12-29,1W,PRIBOR,7.03
2022-12-29,1Y,PRIBOR,7.28
2022-12-29,2M,PRIBOR,7.21
2022-12-29,2W,PRIBOR,7.05
2022-12-29,3M,PRIBOR,7.26
2022-12-29,6M,PRIBOR,7.26
2022-12-29,9M,PRIBOR,7.26
2022-12-30,1D,PRIBOR,7.0
2022-12-30,1M,PRIBOR,7.11
2022-12-30,1W,PRIBOR,7.03
2022-12-30,1Y,PRIBOR,7.28
2022-12-30,2M,PRIBOR,7.21
2022-12-30,2W,PRIBOR,7.05
2022-12-30,3M,PRIBOR,7.26
2022-12-30,6M,PRIBOR,7.26
2022-12-30,9M,PRIBOR,7.26
2023-01-02,1D,PRIBOR,7.0
2023-01-02,1M,PRIBOR,7.11
2023-01-02,1W,PRIBOR,7.03
2023-01-02,1Y,PRIBOR,7.28
2023-01-02,2M,PRIBOR,7.2
2023-01-02,2W,PRIBOR,7.05
2023-01-02,3M,PRIBOR,7.24
2023-01-02,6M,PRIBOR,7.25
2023-01-02,9M,PRIBOR,7.26
2023-01-03,1D,PRIBOR,7.0
2023-01-03,1M,PRIBOR,7.11
2023-01-03,1W,PRIBOR,7.03
2023-01-03,1Y,PRIBOR,7.28
2023-01-03,2M,PRIBOR,7.2
2023-01-03,2W,PRIBOR,7.05
2023-01-03,3M,PRIBOR,7.23
2023-01-03,6M,PRIBOR,7.25
2023-01-03,9M,PRIBOR,7.26
2023-01-04,1D,PRIBOR,7.0
2023-01-04,1M,PRIBOR,7.11
2023-01-04,1W,PRIBOR,7.03
2023-01-04,1Y,PRIBOR,7.28
2023-01-04,2M,PRIBOR,7.2
2023-01-04,2W,PRIBOR,7.05
2023-01-04,3M,PRIBOR,7.24
2023-01-04,6M,PRIBOR,7.25
2023-01-04,9M,PRIBOR,7.26
2023-01-05,1D,PRIBOR,7.0
2023-01-05,1M,PRIBOR,7.11
2023-01-05,1W,PRIBOR,7.03
2023-01-05,1Y,PRIBOR,7.28
2023-01-05,2M,PRIBOR,7.2
2023-01-05,2W,PRIBOR,7.05
2023-01-05,3M,PRIBOR,7.23
2023-01-05,6M,PRIBOR,7.24
2023-01-05,9M,PRIBOR,7.26
2023-01-06,1D,PRIBOR,7.0
2023-01-06,1M,PRIBOR,7.11
2023-01-06,1W,PRIBOR,7.03
2023-01-06,1Y,PRIBOR,7.27
2023-01-06,2M,PRIBOR,7.2
2023-01-06,2W,PRIBOR,7.05
2023-01-06,3M,PRIBOR,7.22
2023-01-06,6M,PRIBOR,7.24
2023-01-06,9M,PRIBOR,7.25
2023-01-09,1D,PRIBOR,7.0
2023-01-09,1M,PRIBOR,7.11
2023-01-09,1W,PRIBOR,7.03
2023-01-09,1Y,PRIBOR,7.25
2023-01-09,2M,PRIBOR,7.2
2023-01-09,2W,PRIBOR,7.04
2023-01-09,3M,PRIBOR,7.22
2023-01-09,6M,PRIBOR,7.23
2023-01-09,9M,PRIBOR,7.24
2023-01-10,1D,PRIBOR,7.0
2023-01-10,1M,PRIBOR,7.11
2023-01-10,1W,PRIBOR,7.03
2023-01-10,1Y,PRIBOR,7.25
2023-01-10,2M,PRIBOR,7.2
2023-01-10,2W,PRIBOR,7.04
2023-01-10,3M,PRIBOR,7.22
2023-01-10,6M,PRIBOR,7.22
2023-01-10,9M,PRIBOR,7.24
2023-01-11,1D,PRIBOR,7.0
2023-01-11,1M,PRIBOR,7.11
2023-01-11,1W,PRIBOR,7.03
2023-01-11,1Y,PRIBOR,7.24
2023-01-11,2M,PRIBOR,7.2
2023-01-11,2W,PRIBOR,7.04
2023-01-11,3M,PRIBOR,7.21
2023-01-11,6M,PRIBOR,7.22
2023-01-11,9M,PRIBOR,7.24
2023-01-12,1D,PRIBOR,7.0
2023-01-12,1M,PRIBOR,7.11
2023-01-12,1W,PRIBOR,7.03
2023-01-12,1Y,PRIBOR,7.25
2023-01-12,2M,PRIBOR,7.2
2023-01-12,2W,PRIBOR,7.04
2023-01-12,3M,PRIBOR,7.21
2023-01-12,6M,PRIBOR,7.22
2023-01-12,9M,PRIBOR,7.24
2023-01-13,1D,PRIBOR,7.0
2023-01-13,1M,PRIBOR,7.11
2023-01-13,1W,PRIBOR,7.03
2023-01-13,1Y,PRIBOR,7.24
2023-01-13,2M,PRIBOR,7.2
2023-01-13,2W,PRIBOR,7.04
2023-01-13,3M,PRIBOR,7.21
2023-01-13,6M,PRIBOR,7.22
2023-01-13,9M,PRIBOR,7.24
2023-01-16,1D,PRIBOR,7.0
2023-01-16,1M,PRIBOR,7.11
2023-01-16,1W,PRIBOR,7.02
2023-01-16,1Y,PRIBOR,7.24
2023-01-16,2M,PRIBOR,7.19
2023-01-16,2W,PRIBOR,7.04
2023-01-16,3M,PRIBOR,7.21
2023-01-16,6M,PRIBOR,7.21
2023-01-16,9M,PRIBOR,7.23
2023-01-17,1D,PRIBOR,7.0
2023-01-17,1M,PRIBOR,7.11
2023-01-17,1W,PRIBOR,7.03
2023-01-17,1Y,PRIBOR,7.24
2023-01-17,2M,PRIBOR,7.19
2023-01-17,2W,PRIBOR,7.04
2023-01-17,3M,PRIBOR,7.21
2023-01-17,6M,PRIBOR,7.21
2023-01-17,9M,PRIBOR,7.23
2023-01-18,1D,PRIBOR,7.0
2023-01-18,1M,PRIBOR,7.11
2023-01-18,1W,PRIBOR,7.03
2023-01-18,1Y,PRIBOR,7.24
2023-01-18,2M,PRIBOR,7.19
2023-01-18,2W,PRIBOR,7.04
2023-01-18,3M,PRIBOR,7.21
2023-01-18,6M,PRIBOR,7.21
2023-01-18,9M,PRIBOR,7.23
2023-01-19,1D,PRIBOR,7.0
2023-01-19,1M,PRIBOR,7.11
2023-01-19,1W,PRIBOR,7.03
2023-01-19,1Y,PRIBOR,7.24
2023-01-19,2M,PRIBOR,7.19
2023-01-19,2W,PRIBOR,7.04
2023-01-19,3M,PRIBOR,7.21
2023-01-19,6M,PRIBOR,7.21
2023-01-19,9M,PRIBOR,7.23
2023-01-20,1D,PRIBOR,7.0
2023-01-20,1M,PRIBOR,7.11
2023-01-20,1W,PRIBOR,7.03
2023-01-20,1Y,PRIBOR,7.24
2023-01-20,2M,PRIBOR,7.19
2023-01-20,2W,PRIBOR,7.04
2023-01-20,3M,PRIBOR,7.21
2023-01-20,6M,PRIBOR,7.21
2023-01-20,9M,PRIBOR,7.23
2023-01-23,1D,PRIBOR,7.0
2023-01-23,1M,PRIBOR,7.11
2023-01-23,1W,PRIBOR,7.02
2023-01-23,1Y,PRIBOR,7.23
2023-01-23,2M,PRIBOR,7.19
2023-01-23,2W,PRIBOR,7.04
2023-01-23,3M,PRIBOR,7.21
2023-01-23,6M,PRIBOR,7.21
2023-01-23,9M,PRIBOR,7.23
2023-01-24,1D,PRIBOR,7.0
2023-01-24,1M,PRIBOR,7.11
2023-01-24,1W,PRIBOR,7.02
2023-01-24,1Y,PRIBOR,7.24
2023-01-24,2M,PRIBOR,7.19
2023-01-24,2W,PRIBOR,7.04
2023-01-24,3M,PRIBOR,7.21
2023-01-24,6M,PRIBOR,7.21
2023-01-24,9M,PRIBOR,7.23
2023-01-25,1D,PRIBOR,7.0
2023-01-25,1M,PRIBOR,7.11
2023-01-25,1W,PRIBOR,7.02
2023-01-25,1Y,PRIBOR,7.23
2023-01-25,2M,PRIBOR,7.19
2023-01-25,2W,PRIBOR,7.04
2023-01-25,3M,PRIBOR,7.21
2023-01-25,6M,PRIBOR,7.21
2023-01-25,9M,PRIBOR,7.23
2023-01-26,1D,PRIBOR,7.0
2023-01-26,1M,PRIBOR,7.11
2023-01-26,1W,PRIBOR,7.02
2023-01-26,1Y,PRIBOR,7.23
2023-01-26,2M,PRIBOR,7.19
2023-01-26,2W,PRIBOR,7.04
2023-01-26,3M,PRIBOR,7.21
2023-01-26,6M,PRIBOR,7.21
2023-01-26,9M,PRIBOR,7.23
2023-01-27,1D,PRIBOR,7.0
2023-01-27,1M,PRIBOR,7.11
2023-01-27,1W,PRIBOR,7.02
2023-01-27,1Y,PRIBOR,7.23
2023-01-27,2M,PRIBOR,7.19
2023-01-27,2W,PRIBOR,7.04
2023-01-27,3M,PRIBOR,7.21
2023-01-27,6M,PRIBOR,7.21
2023-01-27,9M,PRIBOR,7.23
2023-01-30,1D,PRIBOR,7.0
2023-01-30,1M,PRIBOR,7.11
2023-01-30,1W,PRIBOR,7.02
2023-01-30,1Y,PRIBOR,7.23
2023-01-30,2M,PRIBOR,7.19
2023-01-30,2W,PRIBOR,7.04
2023-01-30,3M,PRIBOR,7.21
2023-01-30,6M,PRIBOR,7.21
2023-01-30,9M,PRIBOR,7.23
2023-01-31,1D,PRIBOR,7.0
2023-01-31,1M,PRIBOR,7.11
2023-01-31,1W,PRIBOR,7.02
2023-01-31,1Y,PRIBOR,7.24
2023-01-31,2M,PRIBOR,7.19
2023-01-31,2W,PRIBOR,7.05
2023-01-31,3M,PRIBOR,7.21
2023-01-31,6M,PRIBOR,7.22
2023-01-31,9M,PRIBOR,7.23
2023-02-01,1D,PRIBOR,7.0
2023-02-01,1M,PRIBOR,7.11
2023-02-01,1W,PRIBOR,7.02
2023-02-01,1Y,PRIBOR,7.23
2023-02-01,2M,PRIBOR,7.19
2023-02-01,2W,PRIBOR,7.05
2023-02-01,3M,PRIBOR,7.2
2023-02-01,6M,PRIBOR,7.22
2023-02-01,9M,PRIBOR,7.23
2023-02-02,1D,PRIBOR,7.0
2023-02-02,1M,PRIBOR,7.11
2023-02-02,1W,PRIBOR,7.02
2023-02-02,1Y,PRIBOR,7.22
2023-02-02,2M,PRIBOR,7.19
2023-02-02,2W,PRIBOR,7.04
2023-02-02,3M,PRIBOR,7.2
2023-02-02,6M,PRIBOR,7.21
2023-02-02,9M,PRIBOR,7.22
2023-02-03,1D,PRIBOR,7.0
2023-02-03,1M,PRIBOR,7.11
2023-02-03,1W,PRIBOR,7.02
2023-02-03,1Y,PRIBOR,7.22
2023-02-03,2M,PRIBOR,7.19
2023-02-03,2W,PRIBOR,7.04
2023-02-03,3M,PRIBOR,7.2
2023-02-03,6M,PRIBOR,7.21
2023-02-03,9M,PRIBOR,7.22
2023-02-06,1D,PRIBOR,7.0
2023-02-06,1M,PRIBOR,7.11
2023-02-06,1W,PRIBOR,7.02
2023-02-06,1Y,PRIBOR,7.22
2023-02-06,2M,PRIBOR,7.19
2023-02-06,2W,PRIBOR,7.04
2023-02-06,3M,PRIBOR,7.2
2023-02-06,6M,PRIBOR,7.21
2023-02-06,9M,PRIBOR,7.22
2023-02-07,1D,PRIBOR,7.0
2023-02-07,1M,PRIBOR,7.11
2023-02-07,1W,PRIBOR,7.02
2023-02-07,1Y,PRIBOR,7.21
2023-02-07,2M,PRIBOR,7.18
2023-02-07,2W,PRIBOR,7.04
2023-02-07,3M,PRIBOR,7.2
2023-02-07,6M,PRIBOR,7.21
2023-02-07,9M,PRIBOR,7.22
2023-02-08,1D,PRIBOR,7.0
2023-02-08,1M,PRIBOR,7.11
2023-02-08,1W,PRIBOR,7.02
2023-02-08,1Y,PRIBOR,7.22
2023-02-08,2M,PRIBOR,7.19
2023-02-08,2W,PRIBOR,7.04
2023-02-08,3M,PRIBOR,7.2
2023-02-08,6M,PRIBOR,7.22
2023-02-08,9M,PRIBOR,7.22
2023-02-09,1D,PRIBOR,7.0
2023-02-09,1M,PRIBOR,7.11
2023-02-09,1W,PRIBOR,7.02
2023-02-09,1Y,PRIBOR,7.21
2023-02-09,2M,PRIBOR,7.19
2023-02-09,2W,PRIBOR,7.04
2023-02-09,3M,PRIBOR,7.2
2023-02-09,6M,PRIBOR,7.21
2023-02-09,9M,PRIBOR,7.22
2023-02-10,1D,PRIBOR,7.0
2023-02-10,1M,PRIBOR,7.11
2023-02-10,1W,PRIBOR,7.02
2023-02-10,1Y,PRIBOR,7.22
2023-02-10,2M,PRIBOR,7.19
2023-02-10,2W,PRIBOR,7.04
2023-02-10,3M,PRIBOR,7.2
2023-02-10,6M,PRIBOR,7.22
2023-02-10,9M,PRIBOR,7.22
2023-02-13,1D,PRIBOR,7.0
2023-02-13,1M,PRIBOR,7.11
2023-02-13,1W,PRIBOR,7.02
2023-02-13,1Y,PRIBOR,7.22
2023-02-13,2M,PRIBOR,7.19
2023-02-13,2W,PRIBOR,7.04
2023-02-13,3M,PRIBOR,7.2
2023-02-13,6M,PRIBOR,7.22
2023-02-13,9M,PRIBOR,7.23
2023-02-14,1D,PRIBOR,7.0
2023-02-14,1M,PRIBOR,7.11
2023-02-14,1W,PRIBOR,7.02
2023-02-14,1Y,PRIBOR,7.23
2023-02-14,2M,PRIBOR,7.19
2023-02-14,2W,PRIBOR,7.04
2023-02-14,3M,PRIBOR,7.2
2023-02-14,6M,PRIBOR,7.22
2023-02-14,9M,PRIBOR,7.23
2023-02-15,1D,PRIBOR,7.0
2023-02-15,1M,PRIBOR,7.11
2023-02-15,1W,PRIBOR,7.02
2023-02-15,1Y,PRIBOR,7.24
2023-02-15,2M,PRIBOR,7.19
2023-02-15,2W,PRIBOR,7.04
2023-02-15,3M,PRIBOR,7.2
2023-02-15,6M,PRIBOR,7.22
2023-02-15,9M,PRIBOR,7.24
2023-02-16,1D,PRIBOR,7.0
2023-02-16,1M,PRIBOR,7.11
2023-02-16,1W,PRIBOR,7.02
2023-02-16,1Y,PRIBOR,7.25
2023-02-16,2M,PRIBOR,7.19
2023-02-16,2W,PRIBOR,7.04
2023-02-16,3M,PRIBOR,7.2
2023-02-16,6M,PRIBOR,7.22
2023-02-16,9M,PRIBOR,7.23
2023-02-17,1D,PRIBOR,7.0
2023-02-17,1M,PRIBOR,7.11
2023-02-17,1W,PRIBOR,7.02
2023-02-17,1Y,PRIBOR,7.25
2023-02-17,2M,PRIBOR,7.19
2023-02-17,2W,PRIBOR,7.04
2023-02-17,3M,PRIBOR,7.2
2023-02-17,6M,PRIBOR,7.23
2023-02-17,9M,PRIBOR,7.24
2023-02-20,1D,PRIBOR,7.0
2023-02-20,1M,PRIBOR,7.11
2023-02-20,1W,PRIBOR,7.02
2023-02-20,1Y,PRIBOR,7.25
2023-02-20,2M,PRIBOR,7.19
2023-02-20,2W,PRIBOR,7.04
2023-02-20,3M,PRIBOR,7.2
2023-02-20,6M,PRIBOR,7.23
2023-02-20,9M,PRIBOR,7.24
2023-02-21,1D,PRIBOR,7.0
2023-02-21,1M,PRIBOR,7.11
2023-02-21,1W,PRIBOR,7.02
2023-02-21,1Y,PRIBOR,7.25
2023-02-21,2M,PRIBOR,7.19
2023-02-21,2W,PRIBOR,7.04
2023-02-21,3M,PRIBOR,7.2
2023-02-21,6M,PRIBOR,7.23
2023-02-21,9M,PRIBOR,7.24
2023-02-22,1D,PRIBOR,7.0
2023-02-22,1M,PRIBOR,7.11
2023-02-22,1W,PRIBOR,7.02
2023-02-22,1Y,PRIBOR,7.25
2023-02-22,2M,PRIBOR,7.19
2023-02-22,2W,PRIBOR,7.04
2023-02-22,3M,PRIBOR,7.2
2023-02-22,6M,PRIBOR,7.23
2023-02-22,9M,PRIBOR,7.24
2023-02-23,1D,PRIBOR,7.0
2023-02-23,1M,PRIBOR,7.11
2023-02-23,1W,PRIBOR,7.03
2023-02-23,1Y,PRIBOR,7.25
2023-02-23,2M,PRIBOR,7.19
2023-02-23,2W,PRIBOR,7.05
2023-02-23,3M,PRIBOR,7.21
2023-02-23,6M,PRIBOR,7.24
2023-02-23,9M,PRIBOR,7.24
2023-02-24,1D,PRIBOR,7.0
2023-02-24,1M,PRIBOR,7.11
2023-02-24,1W,PRIBOR,7.03
2023-02-24,1Y,PRIBOR,7.24
2023-02-24,2M,PRIBOR,7.19
2023-02-24,2W,PRIBOR,7.05
2023-02-24,3M,PRIBOR,7.21
2023-02-24,6M,PRIBOR,7.23
2023-02-24,9M,PRIBOR,7.24
2023-02-27,1D,PRIBOR,7.0
2023-02-27,1M,PRIBOR,7.11
2023-02-27,1W,PRIBOR,7.03
2023-02-27,1Y,PRIBOR,7.24
2023-02-27,2M,PRIBOR,7.19
2023-02-27,2W,PRIBOR,7.05
2023-02-27,3M,PRIBOR,7.2
2023-02-27,6M,PRIBOR,7.23
2023-02-27,9M,PRIBOR,7.24
2023-02-28,1D,PRIBOR,7.0
2023-02-28,1M,PRIBOR,7.11
2023-02-28,1W,PRIBOR,7.03
2023-02-28,1Y,PRIBOR,7.25
2023-02-28,2M,PRIBOR,7.19
2023-02-28,2W,PRIBOR,7.05
2023-02-28,3M,PRIBOR,7.2
2023-02-28,6M,PRIBOR,7.23
2023-02-28,9M,PRIBOR,7.25
2023-03-01,1D,PRIBOR,7.0
2023-03-01,1M,PRIBOR,7.11
2023-03-01,1W,PRIBOR,7.03
2023-03-01,1Y,PRIBOR,7.25
2023-03-01,2M,PRIBOR,7.18
2023-03-01,2W,PRIBOR,7.05
2023-03-01,3M,PRIBOR,7.2
2023-03-01,6M,PRIBOR,7.23
2023-03-01,9M,PRIBOR,7.25
2023-03-02,1D,PRIBOR,7.0
2023-03-02,1M,PRIBOR,7.11
2023-03-02,1W,PRIBOR,7.02
2023-03-02,1Y,PRIBOR,7.25
2023-03-02,2M,PRIBOR,7.19
2023-03-02,2W,PRIBOR,7.04
2023-03-02,3M,PRIBOR,7.2
2023-03-02,6M,PRIBOR,7.23
2023-03-02,9M,PRIBOR,7.25
2023-03-03,1D,PRIBOR,7.0
2023-03-03,1M,PRIBOR,7.11
2023-03-03,1W,PRIBOR,7.02
2023-03-03,1Y,PRIBOR,7.26
2023-03-03,2M,PRIBOR,7.19
2023-03-03,2W,PRIBOR,7.05
2023-03-03,3M,PRIBOR,7.2
2023-03-03,6M,PRIBOR,7.24
2023-03-03,9M,PRIBOR,7.26
2023-03-06,1D,PRIBOR,7.0
2023-03-06,1M,PRIBOR,7.11
2023-03-06,1W,PRIBOR,7.03
2023-03-06,1Y,PRIBOR,7.26
2023-03-06,2M,PRIBOR,7.19
2023-03-06,2W,PRIBOR,7.05
2023-03-06,3M,PRIBOR,7.2
2023-03-06,6M,PRIBOR,7.24
2023-03-06,9M,PRIBOR,7.26
2023-03-07,1D,PRIBOR,7.0
2023-03-07,1M,PRIBOR,7.11
2023-03-07,1W,PRIBOR,7.02
2023-03-07,1Y,PRIBOR,7.26
2023-03-07,2M,PRIBOR,7.19
2023-03-07,2W,PRIBOR,7.04
2023-03-07,3M,PRIBOR,7.2
2023-03-07,6M,PRIBOR,7.24
2023-03-07,9M,PRIBOR,7.25
2023-03-08,1D,PRIBOR,7.0
2023-03-08,1M,PRIBOR,7.11
2023-03-08,1W,PRIBOR,7.02
2023-03-08,1Y,PRIBOR,7.26
2023-03-08,2M,PRIBOR,7.19
2023-03-08,2W,PRIBOR,7.04
2023-03-08,3M,PRIBOR,7.2
2023-03-08,6M,PRIBOR,7.24
2023-03-08,9M,PRIBOR,7.26
2023-03-09,1D,PRIBOR,7.0
2023-03-09,1M,PRIBOR,7.11
2023-03-09,1W,PRIBOR,7.02
2023-03-09,1Y,PRIBOR,7.26
2023-03-09,2M,PRIBOR,7.19
2023-03-09,2W,PRIBOR,7.05
2023-03-09,3M,PRIBOR,7.2
2023-03-09,6M,PRIBOR,7.24
2023-03-09,9M,PRIBOR,7.26
2023-03-10,1D,PRIBOR,7.0
2023-03-10,1M,PRIBOR,7.11
2023-03-10,1W,PRIBOR,7.02
2023-03-10,1Y,PRIBOR,7.24
2023-03-10,2M,PRIBOR,7.19
2023-03-10,2W,PRIBOR,7.04
2023-03-10,3M,PRIBOR,7.2
2023-03-10,6M,PRIBOR,7.23
2023-03-10,9M,PRIBOR,7.25
2023-03-13,1D,PRIBOR,7.0
2023-03-13,1M,PRIBOR,7.11
2023-03-13,1W,PRIBOR,7.02
2023-03-13,1Y,PRIBOR,7.23
2023-03-13,2M,PRIBOR,7.19
2023-03-13,2W,PRIBOR,7.05
2023-03-13,3M,PRIBOR,7.2
2023-03-13,6M,PRIBOR,7.23
2023-03-13,9M,PRIBOR,7.24
2023-03-14,1D,PRIBOR,7.0
2023-03-14,1M,PRIBOR,7.11
2023-03-14,1W,PRIBOR,7.02
2023-03-14,1Y,PRIBOR,7.23
2023-03-14,2M,PRIBOR,7.18
2023-03-14,2W,PRIBOR,7.05
2023-03-14,3M,PRIBOR,7.19
2023-03-14,6M,PRIBOR,7.21
2023-03-14,9M,PRIBOR,7.23
2023-03-15,1D,PRIBOR,7.0
2023-03-15,1M,PRIBOR,7.11
2023-03-15,1W,PRIBOR,7.02
2023-03-15,1Y,PRIBOR,7.23
2023-03-15,2M,PRIBOR,7.18
2023-03-15,2W,PRIBOR,7.04
2023-03-15,3M,PRIBOR,7.2
2023-03-15,6M,PRIBOR,7.21
2023-03-15,9M,PRIBOR,7.23
2023-03-16,1D,PRIBOR,7.0
2023-03-16,1M,PRIBOR,7.11
2023-03-16,1W,PRIBOR,7.02
2023-03-16,1Y,PRIBOR,7.21
2023-03-16,2M,PRIBOR,7.18
2023-03-16,2W,PRIBOR,7.04
2023-03-16,3M,PRIBOR,7.19
2023-03-16,6M,PRIBOR,7.2
2023-03-16,9M,PRIBOR,7.21
2023-03-17,1D,PRIBOR,7.0
2023-03-17,1M,PRIBOR,7.11
2023-03-17,1W,PRIBOR,7.02
2023-03-17,1Y,PRIBOR,7.2
2023-03-17,2M,PRIBOR,7.18
2023-03-17,2W,PRIBOR,7.04
2023-03-17,3M,PRIBOR,7.19
2023-03-17,6M,PRIBOR,7.2
2023-03-17,9M,PRIBOR,7.21
2023-03-20,1D,PRIBOR,7.0
2023-03-20,1M,PRIBOR,7.11
2023-03-20,1W,PRIBOR,7.02
2023-03-20,1Y,PRIBOR,7.19
2023-03-20,2M,PRIBOR,7.18
2023-03-20,2W,PRIBOR,7.04
2023-03-20,3M,PRIBOR,7.19
2023-03-20,6M,PRIBOR,7.19
2023-03-20,9M,PRIBOR,7.19
2023-03-21,1D,PRIBOR,7.0
2023-03-21,1M,PRIBOR,7.11
2023-03-21,1W,PRIBOR,7.02
2023-03-21,1Y,PRIBOR,7.21
2023-03-21,2M,PRIBOR,7.18
2023-03-21,2W,PRIBOR,7.04
2023-03-21,3M,PRIBOR,7.19
2023-03-21,6M,PRIBOR,7.2
2023-03-21,9M,PRIBOR,7.2
2023-03-22,1D,PRIBOR,7.0
2023-03-22,1M,PRIBOR,7.11
2023-03-22,1W,PRIBOR,7.02
2023-03-22,1Y,PRIBOR,7.21
2023-03-22,2M,PRIBOR,7.18
2023-03-22,2W,PRIBOR,7.04
2023-03-22,3M,PRIBOR,7.19
2023-03-22,6M,PRIBOR,7.19
2023-03-22,9M,PRIBOR,7.2
2023-03-23,1D,PRIBOR,7.0
2023-03-23,1M,PRIBOR,7.11
2023-03-23,1W,PRIBOR,7.02
2023-03-23,1Y,PRIBOR,7.21
2023-03-23,2M,PRIBOR,7.18
2023-03-23,2W,PRIBOR,7.04
2023-03-23,3M,PRIBOR,7.19
2023-03-23,6M,PRIBOR,7.19
2023-03-23,9M,PRIBOR,7.21
2023-03-24,1D,PRIBOR,7.0
2023-03-24,1M,PRIBOR,7.11
2023-03-24,1W,PRIBOR,7.02
2023-03-24,1Y,PRIBOR,7.21
2023-03-24,2M,PRIBOR,7.18
2023-03-24,2W,PRIBOR,7.04
2023-03-24,3M,PRIBOR,7.19
2023-03-24,6M,PRIBOR,7.19
2023-03-24,9M,PRIBOR,7.21
2023-03-27,1D,PRIBOR,7.0
2023-03-27,1M,PRIBOR,7.11
2023-03-27,1W,PRIBOR,7.02
2023-03-27,1Y,PRIBOR,7.21
2023-03-27,2M,PRIBOR,7.18
2023-03-27,2W,PRIBOR,7.04
2023-03-27,3M,PRIBOR,7.19
2023-03-27,6M,PRIBOR,7.19
2023-03-27,9M,PRIBOR,7.21
2023-03-28,1D,PRIBOR,7.0
2023-03-28,1M,PRIBOR,7.11
2023-03-28,1W,PRIBOR,7.02
2023-03-28,1Y,PRIBOR,7.2
2023-03-28,2M,PRIBOR,7.18
2023-03-28,2W,PRIBOR,7.04
2023-03-28,3M,PRIBOR,7.18
2023-03-28,6M,PRIBOR,7.19
2023-03-28,9M,PRIBOR,7.2
2023-03-29,1D,PRIBOR,7.0
2023-03-29,1M,PRIBOR,7.11
2023-03-29,1W,PRIBOR,7.02
2023-03-29,1Y,PRIBOR,7.2
2023-03-29,2M,PRIBOR,7.17
2023-03-29,2W,PRIBOR,7.04
2023-03-29,3M,PRIBOR,7.18
2023-03-29,6M,PRIBOR,7.19
2023-03-29,9M,PRIBOR,7.2
2023-03-30,1D,PRIBOR,7.0
2023-03-30,1M,PRIBOR,7.11
2023-03-30,1W,PRIBOR,7.02
2023-03-30,1Y,PRIBOR,7.2
2023-03-30,2M,PRIBOR,7.17
2023-03-30,2W,PRIBOR,7.04
2023-03-30,3M,PRIBOR,7.18
2023-03-30,6M,PRIBOR,7.2
2023-03-30,9M,PRIBOR,7.2
2023-03-31,1D,PRIBOR,7.0
2023-03-31,1M,PRIBOR,7.11
2023-03-31,1W,PRIBOR,7.02
2023-03-31,1Y,PRIBOR,7.2
2023-03-31,2M,PRIBOR,7.17
2023-03-31,2W,PRIBOR,7.04
2023-03-31,3M,PRIBOR,7.18
2023-03-31,6M,PRIBOR,7.2
2023-03-31,9M,PRIBOR,7.2
2023-04-03,1D,PRIBOR,7.0
